날짜,시간,Anomaly,Anomaly_Score,이벤트,사용자,IP
-0.35384306,-0.16731931,0,-0.1666412932735078,error,user2968,192.168.24.204
-0.5752718,0.8430373,0,-0.157237851933581,update,user3746,192.168.157.43
-0.68598616,1.6870334,0,-0.1257416528761306,file_access,user6010,192.168.125.147
1.6390153,-1.0696009,0,-0.0761944968987539,logout,user9745,192.168.181.134
1.528301,-1.0413007,0,-0.1475868933340108,login,user5480,192.168.245.66
1.1961579,0.09636435,0,-0.181694953940219,login,user4562,192.168.108.155
-0.5752718,-0.07086709,0,-0.1923782992568707,login,user3734,192.168.69.75
-1.0181292,0.8305863,0,-0.1492239440588343,error,user4255,192.168.18.29
-1.3502723,1.1200715,0,-0.1408773895027848,file_access,user9589,192.168.33.191
-1.1288435,1.5505011,0,-0.1160339342002369,error,user9962,192.168.68.254
0.8640148,-0.8886477,0,-0.0205898324789387,error,user1306,192.168.200.101
0.7533005,1.1988467,0,-0.1714712259293255,file_access,user8739,192.168.47.178
0.8640148,-0.8818082,0,-0.1200633178364566,logout,user3391,192.168.56.82
-0.24312872,0.54494214,0,-0.2004600623150724,login,user2606,192.168.225.218
0.53187174,1.1930068,0,-0.151156023615481,update,user5100,192.168.142.59
-0.021700013,-0.5017822,0,-0.1563786510733922,update,user2631,192.168.159.209
-1.3502723,1.1190006,0,-0.1408773895027848,login,user6708,192.168.74.122
0.6425861,0.79606056,0,-0.1602322080621002,update,user9912,192.168.83.235
-0.46455744,0.64620626,1,0.0214003751094248,update,user3142,192.168.119.58
0.31044304,-0.46719933,0,-0.1535389940634193,update,user1589,192.168.31.117
0.1997287,0.6708797,0,-0.193478829389205,file_access,user1602,192.168.89.250
1.4175866,-0.18182641,0,-0.1187869787714929,error,user4196,192.168.53.213
0.42115742,-0.50035435,0,-0.1538877499095117,error,user9608,192.168.95.243
-0.24312872,1.2277752,0,-0.1853369549985003,login,user7467,192.168.55.191
-0.021700013,-0.9126929,0,-0.1914493912509088,login,user9761,192.168.250.153
-0.13241437,-1.4566805,0,-0.170390198691445,file_access,user6939,192.168.119.136
0.9747292,-1.4530252,0,-0.1120005472738069,error,user9407,192.168.231.117
-1.2395579,-0.7817721,0,-0.1291878311572157,update,user1248,192.168.8.187
0.1997287,0.47786108,0,-0.1639475140597404,error,user5379,192.168.213.72
-1.5717009,-0.9090376,0,-0.0820050716162045,logout,user8149,192.168.21.225
0.53187174,1.0573026,0,-0.0612242426874689,file_access,user4877,192.168.159.103
0.7533005,-1.0401441,1,0.0331804019414658,login,user9743,192.168.44.32
-1.6824154,-0.22039302,0,-0.0767524858811651,update,user9235,192.168.125.211
-1.6824154,1.3720038,0,-0.0915759734278084,file_access,user7584,192.168.176.34
0.53187174,0.50901705,0,-0.160046693181114,error,user1313,192.168.128.116
-0.35384306,0.6551875,0,-0.1647635739203404,update,user6515,192.168.151.85
0.42115742,0.48375815,0,-0.1901216649965675,login,user1037,192.168.183.199
-1.6824154,-0.01091108,0,-0.0117722994853179,file_access,user1996,192.168.113.146
-0.24312872,0.36638772,0,-0.1328307268570912,logout,user1751,192.168.93.19
0.7533005,1.128753,0,-0.171532598799488,file_access,user1858,192.168.30.77
-1.6824154,1.4771088,0,-0.0896176940933003,login,user3150,192.168.129.168
-0.24312872,-0.5187595,0,-0.1614098922984693,error,user8409,192.168.101.158
-0.24312872,-1.450912,0,-0.1039574129522813,logout,user6704,192.168.122.199
-0.13241437,0.4922111,0,-0.1725550695632105,error,user6004,192.168.166.246
-0.021700013,1.6973712,0,-0.1302364701251456,file_access,user7330,192.168.80.88
0.7533005,-0.09371292,0,-0.0775309112459071,file_access,user2755,192.168.153.96
-1.3502723,-1.1685661,0,-0.116065516166385,update,user4814,192.168.249.106
0.8640148,-0.61045694,0,-0.1486890093645998,error,user6917,192.168.142.199
0.1997287,1.196448,0,-0.17857423910365,file_access,user8806,192.168.253.18
0.1997287,-1.6137171,0,-0.1514388812298431,login,user9741,192.168.74.252
1.3068722,-0.88293624,0,-0.1671255420612237,file_access,user4772,192.168.106.196
-1.1288435,1.5286976,0,-0.077389660184522,logout,user9502,192.168.191.0
-0.021700013,0.22821331,0,-0.168111946468045,error,user6370,192.168.207.182
0.6425861,-1.0297921,0,-0.1843970922801602,login,user9267,192.168.188.117
-0.46455744,-0.7284699,0,-0.1596827021612774,update,user7611,192.168.190.14
-0.24312872,0.5160564,1,0.0576330311849724,logout,user9856,192.168.117.37
-1.2395579,0.13364588,0,-0.1187041839563294,logout,user1100,192.168.130.113
-0.24312872,1.1293241,0,-0.1054465722088818,logout,user1240,192.168.193.89
0.31044304,-0.6413559,0,-0.1941819928129964,file_access,user9476,192.168.199.108
0.1997287,-0.20507203,0,-0.1917705112501977,login,user4582,192.168.70.149
-0.68598616,-0.8030187,0,-0.0749011775906514,file_access,user6130,192.168.73.207
-1.6824154,-1.0475118,0,-0.0825743591361211,update,user2621,192.168.253.186
0.6425861,0.25107342,1,0.0076323765786028,logout,user4615,192.168.200.252
-0.13241437,0.54191506,0,-0.1654573630062552,update,user7363,192.168.212.144
0.9747292,1.5043954,0,-0.1495311208452089,login,user1727,192.168.62.56
0.31044304,-0.44029835,0,-0.1508916352123054,error,user5184,192.168.158.170
-0.5752718,0.25337228,0,-0.1610898242289211,update,user2387,192.168.67.56
0.1997287,-0.498955,0,-0.0709450676316785,login,user3063,192.168.119.117
1.4175866,-1.3671392,0,-0.0875882590467791,logout,user3694,192.168.196.145
0.1997287,0.357792,0,-0.1921833901512611,file_access,user4724,192.168.129.87
1.3068722,0.7845805,0,-0.1677653347491048,login,user1706,192.168.99.207
-1.1288435,1.5187739,0,-0.1208835817685589,error,user1381,192.168.233.73
0.31044304,-0.8828791,0,-0.1906941968317477,login,user9550,192.168.32.109
0.9747292,-1.2139437,1,0.0159897883558802,logout,user6093,192.168.175.98
0.9747292,-1.5010443,0,-0.1028591689511128,update,user3227,192.168.209.246
-1.4609866,1.5284549,0,-0.0881483410127124,error,user5748,192.168.88.255
-1.3502723,-0.010354213,0,-0.1522132616663321,file_access,user6105,192.168.127.252
-1.0181292,-1.2173134,0,-0.063002869676785,file_access,user7826,192.168.227.225
-0.46455744,-1.3587862,1,0.0517308524355988,error,user2247,192.168.112.87
0.9747292,1.1990609,0,-0.163739549603973,file_access,user5655,192.168.253.66
-1.3502723,-1.3380251,0,-0.0904611471076516,error,user8871,192.168.129.197
-0.021700013,-1.1944818,0,-0.1382532139370634,error,user4984,192.168.33.39
-0.021700013,-0.76867855,0,-0.1222267976189852,logout,user6795,192.168.44.47
-1.5717009,1.5561554,0,-0.1098081001699505,login,user4917,192.168.158.61
-0.7967005,-1.2331485,0,-0.1639420418963629,login,user1816,192.168.181.127
1.6390153,0.9536825,0,-0.084421404496996,update,user6641,192.168.126.56
-1.0181292,-0.74050677,0,-0.0742488374510608,file_access,user2654,192.168.16.198
1.6390153,1.5119059,0,-0.0648766953694536,update,user4844,192.168.72.229
0.8640148,0.38373628,0,-0.1918656443389731,file_access,user4002,192.168.12.189
-1.2395579,1.1020662,0,-0.1511295622807831,login,user2393,192.168.107.185
0.53187174,0.9329499,0,-0.1826821888037263,file_access,user6045,192.168.197.100
0.8640148,1.5585543,0,-0.152099156354243,login,user9595,192.168.178.18
0.8640148,0.2452049,0,-0.1572394526212489,error,user7478,192.168.241.161
1.6390153,1.3647931,0,-0.0500822937850673,error,user8595,192.168.47.18
0.7533005,-0.74761754,0,-0.183511202430087,file_access,user1998,192.168.79.179
0.8640148,1.3391201,0,-0.0954026602114566,logout,user7989,192.168.88.3
0.7533005,-1.3143225,0,-0.1661395095619123,file_access,user5780,192.168.112.214
-0.90741485,-0.066397876,0,-0.1618269883716578,error,user9024,192.168.19.92
1.6390153,-0.5086645,0,-0.0761685175497528,logout,user4761,192.168.19.227
-0.24312872,1.652879,0,-0.140554200575554,login,user6975,192.168.247.164
1.3068722,-0.5047664,0,-0.1351730064715088,error,user5340,192.168.250.14
0.7533005,1.1164161,0,-0.1455070395091363,update,user3003,192.168.65.216
0.53187174,-0.36489287,0,-0.1919307689372992,login,user2043,192.168.181.219
-0.90741485,1.494029,0,-0.1360374738932945,error,user9935,192.168.40.229
-0.46455744,-0.31711653,0,-0.1348410189261998,logout,user1024,192.168.59.45
1.6390153,1.3785435,0,-0.0723256312072391,update,user5190,192.168.16.29
0.53187174,1.4042307,0,-0.1342620303621699,error,user8827,192.168.245.152
-0.90741485,-0.47438148,0,-0.1700455599521517,file_access,user1735,192.168.110.29
-1.1288435,-1.1724213,0,-0.1111996250357976,logout,user6228,192.168.108.73
1.1961579,-0.6363441,0,-0.1720414145642597,file_access,user1465,192.168.183.78
-0.68598616,1.2503356,0,-0.1780786011909925,login,user5836,192.168.29.150
1.6390153,-0.80324715,0,-0.0812793278826455,logout,user6069,192.168.38.40
1.3068722,0.6603992,0,-0.1697671571577674,file_access,user9779,192.168.33.80
0.31044304,-0.784742,0,-0.1914812677972105,file_access,user6367,192.168.86.23
1.4175866,0.109729156,0,-0.1225430394524352,error,user2559,192.168.119.4
0.8640148,0.5294784,0,-0.129283313866915,logout,user3430,192.168.23.56
1.528301,0.9619784,0,-0.1318606577344394,login,user6024,192.168.184.126
0.6425861,0.53594655,0,-0.048827264726322,update,user4095,192.168.215.173
0.6425861,1.6415703,1,0.0071521154164754,error,user9881,192.168.20.110
-0.7967005,0.93205035,0,-0.1530905765365311,error,user7081,192.168.195.55
-0.021700013,0.9663048,0,-0.1933206208376682,login,user2721,192.168.211.223
-0.90741485,1.6804795,0,-0.1011395793714156,error,user2223,192.168.179.61
0.8640148,0.92035615,0,-0.18077047039989,file_access,user3499,192.168.46.237
0.6425861,1.671584,0,-0.1350610444541406,file_access,user8204,192.168.47.229
-1.4609866,1.6716554,0,-0.0966672556941288,login,user5564,192.168.245.208
-0.90741485,1.3812993,0,-0.171543464933615,login,user8967,192.168.185.23
-0.46455744,-1.6528834,0,-0.1397367188317348,file_access,user4088,192.168.162.78
-0.7967005,-0.62335056,0,-0.1464754068717627,update,user2305,192.168.43.43
-0.46455744,0.95371103,0,-0.1885039137152994,file_access,user7591,192.168.162.84
1.528301,-0.7488455,0,-0.1237261363862932,update,user3303,192.168.87.15
-1.0181292,-1.36841,0,-0.1253797219939764,update,user7854,192.168.79.25
1.3068722,1.4916731,0,-0.0706564014598494,logout,user9421,192.168.198.27
-1.5717009,0.82795906,0,-0.0769259916364417,logout,user6787,192.168.237.204
0.42115742,-0.743134,0,-0.1902506322203099,login,user8948,192.168.84.202
-1.2395579,-1.2957889,0,-0.103532137887327,logout,user3810,192.168.74.123
-1.3502723,-0.18208343,0,-0.1228922836736652,error,user3021,192.168.205.250
-1.3502723,0.52512336,0,-0.1531250525987391,file_access,user6135,192.168.109.39
0.8640148,-0.4846478,0,-0.1215800452837534,logout,user1565,192.168.61.55
-0.7967005,-1.6107899,0,-0.1450498147186753,login,user7022,192.168.215.131
0.6425861,-0.6589186,0,-0.1503508942918281,error,user4343,192.168.62.31
-0.35384306,0.092280656,0,-0.163512695490654,update,user1128,192.168.59.80
1.528301,1.6801083,0,-0.0719857351360195,login,user2632,192.168.107.219
1.1961579,0.057840575,0,-0.0196033483474509,error,user5753,192.168.177.168
0.9747292,-0.30038196,0,-0.1761106614491731,login,user6997,192.168.78.5
-0.90741485,0.5345187,0,-0.0870844628912593,file_access,user4949,192.168.186.106
-1.0181292,-1.3573583,0,-0.023555542942303,error,user4046,192.168.159.91
-1.4609866,1.6199095,0,-0.0469334287869356,logout,user4154,192.168.237.88
-0.68598616,1.41731,0,-0.1744375015985688,file_access,user6102,192.168.204.225
-0.021700013,1.0730091,0,-0.1900987024492021,login,user8386,192.168.6.88
1.0854435,1.0847604,0,-0.12368935405734,error,user6092,192.168.33.136
1.528301,0.50754637,0,-0.1167780254421622,update,user5547,192.168.139.89
1.6390153,1.3869964,1,0.0090396073544801,update,user6604,192.168.207.209
0.9747292,-1.3313284,0,-0.1587078173836836,file_access,user6747,192.168.43.79
0.31044304,-1.5180502,0,-0.1668637700843428,login,user7918,192.168.72.153
-0.24312872,1.6710985,0,-0.0710382957451299,logout,user2133,192.168.141.41
-1.3502723,-0.49204415,0,-0.0991750431897063,logout,user6497,192.168.240.87
-0.7967005,-0.17630057,0,-0.0477631895309438,error,user8103,192.168.100.62
-0.90741485,0.6303141,0,-0.1843997893312327,login,user7741,192.168.97.143
-0.35384306,0.67215055,0,-0.0490581704606576,error,user6768,192.168.186.222
-1.2395579,-1.0187975,0,-0.1290461848918799,update,user3398,192.168.214.55
1.4175866,-0.36767718,0,-0.1614954381604751,file_access,user6261,192.168.164.128
-1.6824154,-0.3299816,0,-0.0917958773800268,file_access,user3720,192.168.137.143
-0.46455744,0.33653107,0,-0.1734043342290771,error,user6994,192.168.90.216
1.528301,-0.057416614,0,-0.1164685635865526,update,user7051,192.168.73.205
-1.4609866,0.77735555,0,-0.1311859238900807,file_access,user2435,192.168.116.48
-0.021700013,-0.8874768,1,0.0106696845439705,logout,user9271,192.168.84.230
-0.35384306,1.3456597,0,-0.1753324456892075,file_access,user5154,192.168.1.206
0.42115742,1.2406689,0,-0.0529208813666033,file_access,user4531,192.168.173.242
0.31044304,1.0593159,1,0.0065193041943449,logout,user6118,192.168.222.102
-0.13241437,0.8257887,0,-0.1955399812274042,login,user1703,192.168.246.22
0.8640148,0.2661945,0,-0.185332282879195,login,user7971,192.168.77.167
-1.5717009,-1.0669451,0,-0.1180850821673042,file_access,user6007,192.168.97.75
-0.90741485,-1.1544303,0,-0.1612189675249805,file_access,user9298,192.168.3.249
-0.68598616,-1.6083483,0,-0.0876007247264297,logout,user1517,192.168.218.222
-1.3502723,-1.476999,0,-0.0808532136039588,logout,user2729,192.168.254.55
-0.46455744,0.52083975,0,-0.1695595110756543,update,user1758,192.168.104.95
-0.5752718,-1.1930398,0,-0.0361481699918415,update,user6093,192.168.104.243
-0.24312872,-0.8982572,0,-0.1539946293859626,error,user5410,192.168.214.198
1.4175866,-0.03612716,1,0.0575936766528085,update,user2652,192.168.49.183
0.42115742,-1.0688013,0,-0.1886023819576199,file_access,user1464,192.168.32.82
-0.35384306,-1.6167442,0,-0.0862600591788749,logout,user5201,192.168.47.138
-1.4609866,-1.2296644,1,0.0423511862997706,logout,user8981,192.168.191.204
1.528301,-1.4913491,0,-0.12378363702752,file_access,user8946,192.168.209.162
0.42115742,1.4833486,0,-0.1606095362783845,login,user7228,192.168.12.67
-0.7967005,-1.5027578,0,-0.0986245553296616,logout,user7166,192.168.184.95
-1.3502723,1.2172519,1,0.0020096381905835,update,user2720,192.168.5.220
1.6390153,-0.21638072,0,-0.0076874107095267,update,user5753,192.168.142.176
-0.68598616,1.0621145,0,-0.1518765216631175,error,user7889,192.168.236.236
-0.90741485,-0.22207789,0,-0.1721695734604497,file_access,user4704,192.168.219.74
0.9747292,-0.34765854,0,-0.0638164154478547,login,user4531,192.168.174.37
-0.7967005,0.49518105,0,-0.16736105593932,error,user9044,192.168.53.51
-1.4609866,-0.4661284,0,-0.122846832119831,file_access,user4799,192.168.221.6
0.6425861,-0.08086214,0,-0.1898206222039873,file_access,user4737,192.168.177.36
-0.90741485,-0.6161255,0,-0.138395580671449,error,user2995,192.168.16.42
-1.6824154,0.06970613,0,-0.0154465888450017,login,user6812,192.168.165.236
1.3068722,-0.63181776,0,-0.1370826112303936,update,user3458,192.168.239.195
1.0854435,-1.090205,0,-0.1410433767387818,update,user1073,192.168.186.75
1.0854435,-1.3629984,0,-0.1256354253101551,update,user5599,192.168.246.188
1.4175866,-1.4370617,0,-0.1376992749587606,login,user7133,192.168.97.124
-1.6824154,0.10673064,0,-0.0727336151182086,error,user5947,192.168.155.142
-0.7967005,0.49610916,0,-0.0553951993622401,error,user5583,192.168.229.146
-1.5717009,0.8130807,0,-0.0761987294699034,logout,user8252,192.168.143.172
-0.90741485,0.4847862,0,-0.165268800898817,error,user7688,192.168.69.41
0.42115742,0.3894049,0,-0.1650270513912104,update,user7376,192.168.48.46
-0.35384306,-0.19766141,0,-0.1638403849024908,error,user3472,192.168.248.75
1.528301,-1.4980458,0,-0.1221089611851286,file_access,user5828,192.168.66.238
1.6390153,0.40361214,0,-0.0818299290033263,error,user8721,192.168.127.87
1.3068722,0.98860806,0,-0.1236502899498498,update,user1606,192.168.48.13
-1.6824154,0.5290643,0,-0.109814031279069,login,user6159,192.168.115.81
-1.3502723,-1.6129888,0,-0.0628940683456575,error,user3276,192.168.230.209
-0.35384306,0.80726933,0,-0.1940372135744265,file_access,user8209,192.168.237.13
0.53187174,0.9261961,0,-0.1820981298961768,file_access,user3948,192.168.181.177
0.8640148,1.5546277,0,-0.0794719220479615,logout,user7479,192.168.250.203
-1.3502723,1.101495,0,-0.0759004238893235,logout,user8792,192.168.213.9
0.53187174,0.26475236,0,-0.1619380294305764,update,user7523,192.168.240.134
-0.35384306,0.9190425,0,-0.1529867462531378,update,user7547,192.168.149.23
-0.13241437,0.7821532,0,-0.1557156843562739,update,user6701,192.168.112.25
-1.0181292,-0.7570129,0,-0.112109935019979,logout,user1825,192.168.123.221
-1.3502723,-1.0445418,0,-0.141376008385583,login,user9572,192.168.214.170
0.31044304,-0.30909193,0,-0.1933462792541338,file_access,user1159,192.168.239.157
0.1997287,1.1328794,0,-0.0190156135140789,error,user4173,192.168.94.96
0.53187174,-1.6171582,0,-0.147877876492239,login,user9274,192.168.24.182
-1.5717009,0.37398395,0,-0.0943848176620182,logout,user9420,192.168.115.210
-1.2395579,0.81025356,0,-0.120614643644579,error,user8641,192.168.97.243
1.3068722,0.35045275,0,-0.166270211374783,file_access,user8668,192.168.139.242
1.0854435,-1.2080895,0,-0.1662150763152381,file_access,user6600,192.168.82.39
0.8640148,0.50598997,0,-0.1891864919999125,file_access,user4801,192.168.152.224
0.089014344,0.78058255,0,-0.1987067242150277,file_access,user7273,192.168.246.233
0.089014344,-0.77122015,0,-0.1963721825026659,file_access,user7200,192.168.134.6
-1.4609866,0.4809167,0,-0.0115869875604893,error,user5045,192.168.71.193
0.8640148,-0.5848696,0,-0.1480306044317727,error,user1456,192.168.60.8
0.8640148,-0.5176172,0,-0.1518909638429282,error,user8785,192.168.109.143
-1.6824154,-1.3185347,0,-0.0861691135010269,login,user6909,192.168.212.105
0.7533005,0.37673974,0,-0.1372285190236435,logout,user6695,192.168.131.128
-1.1288435,-1.1968664,0,-0.1478769949642024,login,user9002,192.168.18.52
1.3068722,1.6311897,0,-0.0810879487028609,update,user2526,192.168.145.92
-1.4609866,-1.3398099,0,-0.1101457430763797,file_access,user3346,192.168.64.111
1.3068722,-1.4512975,0,-0.1093186303261526,error,user9124,192.168.21.180
1.3068722,-0.7742044,1,0.067134041663358,update,user6916,192.168.233.175
0.089014344,0.62364596,0,-0.2019751217141348,file_access,user9021,192.168.122.107
-1.3502723,0.49064046,0,-0.1259762832520824,update,user7397,192.168.35.14
1.0854435,0.5377171,0,-0.153345447847341,update,user2355,192.168.48.73
-1.2395579,1.4170387,0,-0.15139243271975,file_access,user6811,192.168.1.98
0.9747292,0.058397442,0,-0.1481778971561706,error,user5601,192.168.204.76
-0.5752718,-0.16482055,0,-0.0054807842303949,logout,user5203,192.168.137.96
-1.4609866,0.98772275,1,0.0248930065847794,file_access,user3142,192.168.23.84
-1.1288435,-1.4513689,0,-0.1027206637591088,logout,user3448,192.168.195.86
0.31044304,0.9902501,0,-0.1818700224102162,login,user2736,192.168.9.125
0.089014344,1.4871897,0,-0.1671483282089781,file_access,user1123,192.168.38.138
0.7533005,-1.0175267,0,-0.1784925670622258,file_access,user9062,192.168.156.106
-1.5717009,0.77461404,0,-0.1256144392686831,login,user8769,192.168.94.57
-0.35384306,1.4114271,0,-0.1744954158415909,file_access,user7823,192.168.157.104
0.1997287,0.9361626,0,-0.1880711241977364,login,user6445,192.168.137.58
-0.68598616,0.91187465,0,-0.1501612298246963,error,user4836,192.168.76.217
-1.5717009,-1.6236265,0,-0.0423758510976897,error,user2529,192.168.110.150
-1.5717009,0.8159079,1,0.1003790535007722,update,user8733,192.168.117.37
1.4175866,-0.9096944,0,-0.1186442589116185,error,user9475,192.168.161.211
1.0854435,-0.03781204,0,-0.1870556881845561,login,user9970,192.168.15.189
1.528301,-0.9340538,0,-0.1262718254630341,update,user7759,192.168.24.181
0.1997287,-0.015023329,0,-0.1975795939252443,login,user1911,192.168.216.104
-1.6824154,-0.3343223,0,-0.0754263173641149,update,user5442,192.168.238.234
1.1961579,-0.89555854,0,-0.1365131771914341,update,user5417,192.168.52.87
-0.021700013,-1.3786621,0,-0.1107755552126136,logout,user3261,192.168.83.78
-0.24312872,-0.6470816,0,-0.1617523693496933,error,user2284,192.168.228.202
0.089014344,1.0736374,0,-0.146945979881723,update,user9879,192.168.58.154
-1.2395579,-1.1744633,0,-0.1110760506235529,error,user9035,192.168.226.136
1.3068722,0.071062595,0,-0.1748809854333262,login,user9367,192.168.71.71
-1.1288435,0.06779279,0,-0.124708930849665,logout,user7073,192.168.75.97
-0.68598616,-1.6467292,0,-0.1369737251259639,login,user1392,192.168.230.239
-1.2395579,0.4907404,0,-0.1367516721809809,error,user2195,192.168.125.197
0.9747292,-0.5200731,0,-0.1773645405168397,file_access,user7428,192.168.54.148
-0.7967005,-1.601309,0,-0.106044391436516,error,user1319,192.168.240.116
1.4175866,1.3770299,0,-0.0700813031052675,logout,user9759,192.168.106.63
0.7533005,1.2458663,0,-0.1386691773907909,update,user3464,192.168.123.79
-0.021700013,-0.94833237,0,-0.1900661358832536,login,user3917,192.168.7.36
1.3068722,1.3426754,0,-0.1085164348952867,update,user5906,192.168.49.159
1.528301,0.69806623,0,-0.1393967677454349,login,user2873,192.168.33.70
0.6425861,-1.3384248,0,-0.0573961786296217,login,user4095,192.168.215.160
-0.35384306,0.49920765,0,-0.1711727152725252,error,user5059,192.168.178.111
-0.021700013,0.7005365,0,-0.1998398978173983,file_access,user6140,192.168.49.3
-0.13241437,-1.1514318,0,-0.1828061133310153,login,user8269,192.168.176.64
1.6390153,-0.085859664,0,-0.0099046591874931,update,user9271,192.168.171.215
-0.7967005,0.049044933,0,-0.1860993094132191,file_access,user3526,192.168.133.31
0.6425861,1.1943775,0,-0.108216062792617,logout,user1573,192.168.50.240
0.7533005,-1.1586282,0,-0.1685656880305865,file_access,user4553,192.168.196.238
1.3068722,-1.2115306,0,-0.1567019547130684,file_access,user1666,192.168.137.169
-1.6824154,-1.47223,0,-0.0341639789650929,error,user2553,192.168.3.16
0.8640148,1.5113491,0,-0.1567515542518247,login,user1415,192.168.127.254
-1.5717009,-0.21212569,0,-0.1152393903961953,login,user1949,192.168.15.39
0.31044304,-0.77623194,0,-0.1291373833965085,logout,user3094,192.168.122.102
-0.68598616,0.65888566,0,-0.1571949691466851,update,user8370,192.168.185.88
-0.13241437,-1.5082264,0,-0.0978937412428335,logout,user2127,192.168.249.34
1.6390153,-0.7540287,0,-0.1067374565669856,update,user8819,192.168.9.139
0.7533005,-1.008831,0,-0.1391097001532467,error,user3162,192.168.251.173
0.42115742,-0.3778436,0,-0.1550738447702359,error,user2499,192.168.181.28
-1.1288435,-0.3130614,0,-0.1273817903235894,update,user4093,192.168.146.28
-1.5717009,-0.9270572,0,-0.1107849380455127,login,user3413,192.168.160.252
-1.3502723,1.5176173,0,-0.135276406044919,login,user3306,192.168.187.213
-0.5752718,0.927881,0,-0.1895784698624505,file_access,user2141,192.168.42.168
1.528301,-0.8059458,0,-0.1521649536776945,login,user8666,192.168.156.94
1.3068722,-1.0426142,0,-0.1074108246363965,logout,user4986,192.168.9.49
0.089014344,0.49900773,0,-0.201554007669563,login,user2065,192.168.88.65
0.53187174,1.0492494,0,-0.1530315212836159,update,user2687,192.168.220.111
0.089014344,0.6446356,0,-0.0472302761611824,update,user9974,192.168.131.169
0.1997287,0.8335563,0,-0.1922241500621881,file_access,user2444,192.168.150.79
1.1961579,-0.87401205,0,-0.1706001630833724,login,user8432,192.168.106.134
-1.6824154,-1.440103,0,-0.0370713947200338,logout,user4450,192.168.220.228
-0.68598616,-0.47733715,0,-0.1801275474521039,login,user9432,192.168.58.176
-0.90741485,-1.4755712,0,-0.1502787903444671,login,user6556,192.168.94.185
0.1997287,-0.36179438,0,-0.1342252724257335,logout,user2068,192.168.36.94
-1.1288435,-0.93705225,0,-0.0622268944194278,file_access,user8120,192.168.23.86
-0.021700013,-1.0796959,0,-0.154645259827728,update,user6222,192.168.236.16
0.7533005,1.6401138,0,-0.1348595866109811,login,user2875,192.168.152.83
0.089014344,-0.61879563,0,-0.1534718771111541,error,user3603,192.168.214.130
-1.3502723,-0.044694345,0,-0.1546568608766365,file_access,user9364,192.168.227.159
-0.021700013,-0.22182088,0,-0.1255252460355008,logout,user4101,192.168.230.72
1.1961579,-1.0229383,0,-0.1703291254007548,file_access,user5035,192.168.154.39
0.31044304,-1.5141664,0,-0.1681776375995618,login,user6999,192.168.192.154
0.31044304,1.4006325,0,-0.1330756109089369,error,user3176,192.168.152.39
0.1997287,0.6463062,0,-0.1567322433050637,error,user9346,192.168.12.167
1.1961579,-0.63021857,0,-0.135136494074949,update,user2168,192.168.163.103
1.0854435,-1.5795339,0,-0.1390786449390234,login,user2072,192.168.47.216
-0.46455744,0.22907004,0,-0.1737405934541085,error,user5482,192.168.158.184
0.53187174,1.3685484,0,-0.1392676761570141,update,user2622,192.168.92.230
-0.46455744,0.48315844,0,-0.1335506168655772,logout,user4007,192.168.55.244
1.6390153,-1.0682586,0,-0.1328804907564372,login,user4425,192.168.169.30
0.1997287,0.51038784,0,-0.1307491822695777,logout,user9361,192.168.69.96
1.528301,0.821962,0,-0.0390111915441534,login,user9198,192.168.97.173
-1.1288435,-1.5200349,0,-0.1089739963863251,update,user7839,192.168.199.10
-0.021700013,0.9392325,0,-0.1947481772954599,login,user7481,192.168.76.159
1.528301,1.3458881,0,-0.1096337544525359,file_access,user6334,192.168.1.158
1.6390153,-0.7472891,0,-0.0793007273989975,logout,user7934,192.168.214.186
0.42115742,-0.024447232,0,-0.1930383601176725,file_access,user1080,192.168.172.242
-1.6824154,-0.9013128,0,-0.0553503411330599,error,user4872,192.168.162.157
-0.90741485,-0.4827916,0,-0.0742152465031968,login,user9198,192.168.195.160
-1.3502723,-1.3537315,0,-0.1231271182063701,login,user2066,192.168.231.125
-0.90741485,0.23913647,0,-0.0581584135583004,error,user9957,192.168.209.200
0.7533005,1.1074064,0,-0.1723153346279053,login,user1506,192.168.163.244
0.42115742,-0.3433464,0,-0.1929521544436208,file_access,user1967,192.168.137.9
1.4175866,1.6740541,0,-0.0573068863509342,update,user2615,192.168.108.235
0.53187174,-1.3767773,0,-0.1674006742135965,login,user8770,192.168.173.17
0.42115742,-0.9198751,0,-0.1515110690563773,update,user5696,192.168.126.3
1.3068722,-1.4923486,0,-0.1015329871212012,update,user8166,192.168.50.132
-0.13241437,1.4016892,0,-0.0232659488332089,error,user3489,192.168.33.72
0.53187174,0.7016502,0,-0.1269607083989196,logout,user5560,192.168.64.39
-1.3502723,-0.7818292,0,-0.1080443923325392,error,user1935,192.168.158.109
0.7533005,-1.4687461,0,-0.1129383110219235,update,user7528,192.168.240.11
0.53187174,-0.88156545,0,-0.1403062648562323,error,user6112,192.168.66.47
-0.35384306,0.8077976,0,-0.1940372135744265,login,user1504,192.168.177.98
-0.46455744,-0.5870685,0,-0.046542155729749,error,user5465,192.168.231.202
1.4175866,0.9120745,0,-0.0763331054727566,logout,user2032,192.168.69.36
-0.7967005,0.93346393,0,-0.1818187105893068,file_access,user9544,192.168.98.111
-1.3502723,1.5456178,0,-0.0610004856355567,logout,user5414,192.168.187.59
1.4175866,-0.9144206,0,-0.1560890352482095,file_access,user7348,192.168.190.73
1.0854435,0.7751995,0,-0.1033183970116891,logout,user9072,192.168.232.26
